Address,General Price,Price/m,Area,Size,Rooms,Floor,Year,Link
Kadaka tee 141a,180000,4931.51,"Mustamäe linnaosa, Tallinn, Harju maakond",36.5,2,6/8,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-kadaka-tee/1992440?i=0
Rüütli tn 14,199900,4736.97,"Vanalinn, Tallinn, Harju maakond",42.2,2,1/2,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-ruutli-tn/1862863?i=1
J. Sütiste tee 19a,199000,2548.02,"Mustamäe linnaosa, Tallinn, Harju maakond",78.1,3,4/7,2007,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/4901690?i=2
Endla tn 19b,850000,4696.13,"Kesklinna linnaosa, Tallinn, Harju maakond",181,4,6/6,2004,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-endla-tn/8870599?i=3
"Jahu tn 5, Kalamaja",360000,5091.94,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",70.7,3,2/3,2021,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-jahu-tn/4719594?i=4
"Väike-Patarei tn 1/3, Kalaranna",289900,5553.64,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",52.2,2,4/4,2020,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vaike-patarei-tn/9298624?i=5
Mustamäe tee 147,139900,2331.67,"Mustamäe linnaosa, Tallinn, Harju maakond",60,3,3/9,1969,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/1350462?i=6
Ehte tn 1,97500,2236.24,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",43.6,2,3/5,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ehte-tn/2448577?i=7
"Tirdi tn 4, Pääsküla",169900,2295.95,"Nõmme linnaosa, Tallinn, Harju maakond",74,4,3/5,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-tirdi-tn/6993144?i=8
Telliskivi tn 49,185000,4447.12,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",41.6,2,4/4,2019,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-telliskivi-tn/6476448?i=9
J. Sütiste tee 19a,145000,2751.42,"Mustamäe linnaosa, Tallinn, Harju maakond",52.7,2,5/7,2007,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/2977876?i=10
"Läänemere tee 37, Lasnamäe",99900,1899.24,"Lasnamäe linnaosa, Tallinn, Harju maakond",52.6,2,5/5,1987,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/4060028?i=11
"Magdaleena tn 3, Kitseküla",259000,3193.59,"Kesklinna linnaosa, Tallinn, Harju maakond",81.1,3,3/5,2002,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-magdaleena-tn/8801631?i=12
Herne tn 5,134900,2781.44,"Kesklinna linnaosa, Tallinn, Harju maakond",48.5,1,1/3,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-herne-tn/1518524?i=13
Vene tn 10,399000,4807.23,"Vanalinn, Tallinn, Harju maakond",83,4,1/2,1500,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-vene-tn/1711729?i=14
"Koidu tn 8, Kassisaba",201900,3704.59,"Kesklinna linnaosa, Tallinn, Harju maakond",54.5,2,3/3,1940,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-koidu-tn/7807128?i=15
"Seebi tn 40, Tondi",154950,3143,"Kristiine linnaosa, Tallinn, Harju maakond",49.3,3,4/5,1988,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-seebi-tn/1194840?i=16
"Juurdeveo tn 19, Kitseküla",249000,3761.33,"Kesklinna linnaosa, Tallinn, Harju maakond",66.2,3,3/4,2011,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/2016453?i=17
Gonsiori tn 36,176000,3485.15,"Kesklinna linnaosa, Tallinn, Harju maakond",50.5,2,3/4,1959,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-gonsiori-tn/5005153?i=18
"Sõpruse pst 192, Sääse",125000,2893.52,"Mustamäe linnaosa, Tallinn, Harju maakond",43.2,2,3/9,1970,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/5933472?i=19
Paldiski mnt 227,89000,1695.24,"Haabersti linnaosa, Tallinn, Harju maakond",52.5,2,4/9,2001,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/1356046?i=20
E. Vilde tee 61,128000,2922.37,"Mustamäe linnaosa, Tallinn, Harju maakond",43.8,2,1/5,1966,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/3515952?i=21
Luige tn 5-25,379000,5256.59,"Kristiine linnaosa, Tallinn, Harju maakond",72.1,3,N/A,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-luige-tn/8415654?i=22
"Pae tn 23a, Hea pakkumine",47700,3975,"Lasnamäe linnaosa, Tallinn, Harju maakond",12,1,2/5,1968,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pae-tn/3519792?i=23
"Vormsi tn 16, UUS PAKKUMINE.",135000,2721.77,"Lasnamäe linnaosa, Tallinn, Harju maakond",49.6,2,7/9,1989,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vormsi-tn/5695740?i=24
"Kadaka tee 145, Kadaka",200000,4073.32,"Mustamäe linnaosa, Tallinn, Harju maakond",49.1,2,8/8,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-kadaka-tee/5267961?i=25
Keskuse tn 22,128000,2289.8,"Mustamäe linnaosa, Tallinn, Harju maakond",55.9,3,2/5,1964,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-keskuse-tn/1715409?i=26
Pirita tee 20/4,267000,5235.29,"Kesklinna linnaosa, Tallinn, Harju maakond",51,2,4/5,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/7095268?i=27
Kuldnoka tn 6,139000,2305.14,"Kristiine linnaosa, Tallinn, Harju maakond",60.3,3,3/9,1973,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kuldnoka-tn/4910635?i=28
Puhangu tn 10,50000,3105.59,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",16.1,1,5/5,1970,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/7035011?i=29
"K. Kärberi tn 39, Seli",178500,2242.46,"Lasnamäe linnaosa, Tallinn, Harju maakond",79.6,4,4/9,1985,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-k-karberi-tn/2639951?i=30
"Karsti tn 5, Kadaka",205000,2533.99,"Mustamäe linnaosa, Tallinn, Harju maakond",80.9,3,4/8,2008,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-karsti-tn/7033983?i=31
Valdeku tn 76,229000,3037.14,"Nõmme linnaosa, Tallinn, Harju maakond",75.4,4,1/2,1951,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-valdeku-tn/3460290?i=32
Puhangu tn 28,104000,2536.59,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",41,2,5/5,1966,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/2887538?i=33
Paekaare tn 12,103000,3149.85,"Lasnamäe linnaosa, Tallinn, Harju maakond",32.7,2,5/5,1979,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/4864388?i=34
Paekaare tn 12,103000,3149.85,"Lasnamäe linnaosa, Tallinn, Harju maakond",32.7,1,5/5,1979,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/9253896?i=35
"Astangu tn 52, Astangu",133500,1992.54,"Haabersti linnaosa, Tallinn, Harju maakond",67,3,8/13,1990,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/4394346?i=36
Madala tn 20-23,84990,2309.51,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",36.8,2,2/4,1961,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-madala-tn/3026183?i=37
"Pirita tee 26d, Kesklinn",329900,3765.98,"Kadriorg, Tallinn, Harju maakond",87.6,3,1/5,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kadriorg-pirita-tee/6162675?i=38
Tartu mnt 84A,324900,2522.52,"Kesklinna linnaosa, Tallinn, Harju maakond",128.8,4,5/14,2006,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/4204152?i=39
"Lasnamäe tn 24, Sikupilli",208000,2992.81,"Lasnamäe linnaosa, Tallinn, Harju maakond",69.5,3,11/14,1984,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-lasnamae-tn/3273243?i=40
Kärneri tn 1,340000,3859.25,"Haabersti linnaosa, Tallinn, Harju maakond",88.1,4,5/21,2007,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-karneri-tn/5975522?i=41
"Sikupilli tn 14, Sikupilli",125900,3171.28,"Lasnamäe linnaosa, Tallinn, Harju maakond",39.7,2,2/3,1940,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-sikupilli-tn/2249555?i=42
Lelle tn 24-37,114900,3524.54,"Kesklinna linnaosa, Tallinn, Harju maakond",32.6,1,11/16,2015,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lelle-tn/6765240?i=43
Lelle tn 24-30,144900,3631.58,"Kesklinna linnaosa, Tallinn, Harju maakond",39.9,1,11/16,2015,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lelle-tn/5396213?i=44
Mere pst 8,99900,6128.83,"Kesklinna linnaosa, Tallinn, Harju maakond",16.3,1,4/5,2016,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-mere-pst/6534555?i=45
Pirita tee 20a,381000,6000,"Kesklinna linnaosa, Tallinn, Harju maakond",63.5,2,7/10,2018,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/7193123?i=46
"Pae tn 23a, TULUS INVESTEERING!",51900,3243.75,"Lasnamäe linnaosa, Tallinn, Harju maakond",16,1,5/5,1968,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pae-tn/2718652?i=47
"Linnamäe tee 14, Lasnamäe",98000,2987.8,"Lasnamäe linnaosa, Tallinn, Harju maakond",32.8,1,7/9,1987,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/6244475?i=48
Vana-Lõuna tn 39,209900,3446.63,"Kesklinna linnaosa, Tallinn, Harju maakond",60.9,2,1/4,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-vana-louna-tn/8492943?i=49
Sitsi tn 9,69900,1796.92,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",38.9,2,2/2,1905,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sitsi-tn/2758264?i=0
Pae tn 25,85000,1197.18,"Lasnamäe linnaosa, Tallinn, Harju maakond",71,2,4/4,1954,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pae-tn/6323944?i=1
"Rotermanni tn 7, Rotermanni",365000,4828.04,"Kesklinna linnaosa, Tallinn, Harju maakond",75.6,3,5/7,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-rotermanni-tn/6187689?i=2
Keskuse tn 12,95000,2097.13,"Mustamäe linnaosa, Tallinn, Harju maakond",45.3,2,1/5,1964,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-keskuse-tn/8706328?i=3
Akadeemia tee 6,113000,2585.81,"Mustamäe linnaosa, Tallinn, Harju maakond",43.7,2,1/5,1963,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/4477955?i=4
Jõe tn 5,155000,3483.15,"Kesklinna linnaosa, Tallinn, Harju maakond",44.5,2,2/9,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-joe-tn/3862997?i=5
Paepargi tn 49,329000,3659.62,"Lasnamäe linnaosa, Tallinn, Harju maakond",89.9,4,10/14,2015,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paepargi-tn/8547186?i=6
"Lai tn 12, Kesklinn",390000,3362.07,"Vanalinn, Tallinn, Harju maakond",116,3,3/3,1660,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-vanalinn-lai-tn/1589206?i=7
Sõpruse pst 229,110000,2522.94,"Mustamäe linnaosa, Tallinn, Harju maakond",43.6,2,5/5,1968,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/1876070?i=8
Regati pst 12,349000,5000,"Pirita linnaosa, Tallinn, Harju maakond",69.8,3,1/3,2019,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-regati-pst/9028068?i=9
Siili tn 17,154900,2318.86,"Mustamäe linnaosa, Tallinn, Harju maakond",66.8,3,1/7,1981,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-siili-tn/7414000?i=10
Akadeemia tee 4,79900,1824.2,"Mustamäe linnaosa, Tallinn, Harju maakond",43.8,2,4/5,1965,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/5992072?i=11
Pikaliiva tn 5,119999,4999.96,"Haabersti linnaosa, Tallinn, Harju maakond",24,1,4/4,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-pikaliiva-tn/9285291?i=12
K. Kärberi tn 60,132000,2049.69,"Lasnamäe linnaosa, Tallinn, Harju maakond",64.4,3,7/9,1985,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-k-karberi-tn/4060463?i=13
"Saturni tn 12, Uus Maailm",189000,2578.44,"Kesklinna linnaosa, Tallinn, Harju maakond",73.3,4,2/2,1933,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-saturni-tn/5593488?i=14
Mahla tn 78,120000,3934.43,"Nõmme linnaosa, Tallinn, Harju maakond",30.5,1,3/5,1977,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-mahla-tn/6459754?i=15
Kolde pst 84,104000,2385.32,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",43.6,2,1/5,1972,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kolde-pst/3235644?i=16
Teelise tn 9,139000,2199.37,"Nõmme linnaosa, Tallinn, Harju maakond",63.2,3,1/5,1976,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-teelise-tn/9251819?i=17
Lina tn 7,73999,2379.39,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",31.1,1,1/5,1981,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-lina-tn/5617244?i=18
Puhangu tn 59,95000,2168.95,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",43.8,2,1/5,1972,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/2442058?i=19
Sõle tn 3,106900,2659.2,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",40.2,2,4/5,1964,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/3146936?i=20
Pärnu mnt 29,495000,5530.73,"Kesklinna linnaosa, Tallinn, Harju maakond",89.5,3,3/8,2020,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6269689?i=21
"Sõjakooli tn 1c-31, Tondi",449000,5307.33,"Kristiine linnaosa, Tallinn, Harju maakond",84.6,3,2/4,2025,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sojakooli-tn/7369332?i=22
Vabaduse pst 166,139900,3445.81,"Nõmme linnaosa, Tallinn, Harju maakond",40.6,2,3/4,2016,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-vabaduse-pst/8726504?i=23
"Põhja pst 21c, Kalamaja, Vanalinn, Kalaranna",309000,4170.04,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",74.1,3,3/4,2005,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-pohja-pst/6335591?i=24
"Pirita tee 26d, Kadriorg",329900,3765.98,"Kesklinna linnaosa, Tallinn, Harju maakond",87.6,3,1/5,2023,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/5666118?i=25
"Lille tn 28, Kristiine",113000,2904.88,"Kristiine linnaosa, Tallinn, Harju maakond",38.9,2,3/4,1940,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-lille-tn/5215312?i=26
"Pille tn 9/2, Veerenni",170000,4748.6,"Kesklinna linnaosa, Tallinn, Harju maakond",35.8,1,4/6,2020,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pille-tn/9073784?i=27
Kalmistu tee 4/1,119900,2497.92,"Nõmme linnaosa, Tallinn, Harju maakond",48,2,2/2,1988,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kalmistu-tee/1263097?i=28
"Energia tn 8a, Möbleeritud- kõik hinnas!",149900,2922.03,"Kristiine linnaosa, Tallinn, Harju maakond",51.3,3,5/5,1988,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-energia-tn/3067243?i=29
Ümera tn 11,144900,1808.99,"Lasnamäe linnaosa, Tallinn, Harju maakond",80.1,4,8/9,1986,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/2782760?i=30
Veerenni tn 1,164999,3299.98,"Kesklinna linnaosa, Tallinn, Harju maakond",50,3,2/5,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-veerenni-tn/5510731?i=31
Läänemere tee 41,115000,2186.31,"Lasnamäe linnaosa, Tallinn, Harju maakond",52.6,2,3/5,1989,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/1263573?i=32
J. Sütiste tee 31,105900,2457.08,"Mustamäe linnaosa, Tallinn, Harju maakond",43.1,2,9/9,1972,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/9260102?i=33
Asunduse tn 7,143950,3227.58,"Lasnamäe linnaosa, Tallinn, Harju maakond",44.6,3,4/5,1987,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-asunduse-tn/2241449?i=34
L. Koidula tn 28,299000,3843.19,"Kadriorg, Tallinn, Harju maakond",77.8,2,3/3,2000,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kadriorg-l-koidula-tn/6428896?i=35
"Mäe tn 2, Lauluväljak",249700,4435.17,"Lasnamäe linnaosa, Tallinn, Harju maakond",56.3,3,1/4,2018,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mae-tn/3907931?i=36
"Jõeküla tee 18/4, Kakumäe ja Vismeistri piir",184790,3794.46,"Haabersti linnaosa, Tallinn, Harju maakond",48.7,2,2/2,2022,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-joekula-tee/9107258?i=37
Linnamäe tee 87,174900,2194.48,"Lasnamäe linnaosa, Tallinn, Harju maakond",79.7,4,2/9,1986,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/3726198?i=38
"Mahla tn 78, Männiku",61000,2811.06,"Nõmme linnaosa, Tallinn, Harju maakond",21.7,1,5/5,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-mahla-tn/4463422?i=39
Jalami tn 1,335000,3493.22,"Haabersti linnaosa, Tallinn, Harju maakond",95.9,3,7/8,2021,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-jalami-tn/1332800?i=40
Ehitajate tee 111,159000,2438.65,"Haabersti linnaosa, Tallinn, Harju maakond",65.2,3,2/17,1984,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-ehitajate-tee/8638047?i=41
Laevastiku tn 10,65000,2272.73,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",28.6,1,3/2,1961,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-laevastiku-tn/6269491?i=42
"Villardi tn 32, Uus Maailm",249900,3066.26,"Kesklinna linnaosa, Tallinn, Harju maakond",81.5,3,2/4,1957,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-villardi-tn/8407881?i=43
Paldiski mnt 82C,215000,4714.91,"Kristiine linnaosa, Tallinn, Harju maakond",45.6,2,4/5,2019,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-paldiski-mnt/8721139?i=44
"Pebre tn 6-4, Pelgulinn",329900,4191.87,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",78.7,3,1/3,2024,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-pebre-tn/3804135?i=45
"Pebre tn 6-2, Pelgulinn",349900,4319.75,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",81,4,1/3,2024,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-pebre-tn/8877468?i=46
"Mere pst 8, Rotermanni",139000,4894.37,"Kesklinna linnaosa, Tallinn, Harju maakond",28.4,1,5/5,N/A,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-mere-pst/3924622?i=47
Taludevahe tn 65,196000,3034.06,"Haabersti linnaosa, Tallinn, Harju maakond",64.6,2,2/4,2019,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-taludevahe-tn/2046016?i=48
Sõpruse pst 255,249000,2556.47,"Mustamäe linnaosa, Tallinn, Harju maakond",97.4,5,7/10,1994,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/3692887?i=49
"J. Sütiste tee 43, Mustamäe",139000,2071.54,"Mustamäe linnaosa, Tallinn, Harju maakond",67.1,3,9/9,1972,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/5918942?i=0
Noole tn 4,375000,3959.87,"Põhja-Tallinna linnaosa, Tallinn, Harju maakond",94.7,3,3/4,2008,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-noole-tn/6277296?i=1
Paekaare tn 62,118000,2537.63,"Lasnamäe linnaosa, Tallinn, Harju maakond",46.5,2,5/5,1978,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/5004864?i=2
Paekaare tn 4,97900,1850.66,"Lasnamäe linnaosa, Tallinn, Harju maakond",52.9,2,5/5,1987,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/3270350?i=3
Liikuri tn 38,190000,2631.58,"Lasnamäe linnaosa, Tallinn, Harju maakond",72.2,4,5/5,1985,https://www.city24.ee/en/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/4886863?i=4
